gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,AvgMonthlySpend,ServiceCount,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,-1.2123871270574231,1,0,0.4844300386025925,-0.9027151599136117,0.7842224740477493,-0.5761835606984258,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,-1.2577352056791666,1,0,-0.6824677444323666,-0.9822952116585544,-0.7688093853044555,-1.1180647293042907,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.2872037153222429,1,0,-0.5552750584064196,-0.992321163952488,-0.5531088130164603,-0.8038379878977603,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.4615088286694552,1,0,1.1966106395795306,-0.036758856238765736,1.3000973126322397,0.5075787765133041,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,0,0,0.9308494068901203,1,1,1.4884654947261557,1.710092446532197,1.5635473822624115,1.4502738939412079,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False
0,1,0,0,-1.2872037153222429,0,0,-1.3384327142773265,-1.0026751125323523,-1.3330621391566952,-1.1180647293042907,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.2713759294559417,1,1,0.9841267067625161,-0.9585405874652453,0.869596143655855,-0.03430239209256088,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.2409366184420767,1,0,-0.3350212368115803,-0.9620487816479887,-0.33907215400119955,-0.03430239209256088,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,0,-0.3099913647645779,1,1,1.1567704211011989,0.05039640629017336,1.065848811990035,0.820379535199621,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.1837733481353976,1,0,-1.5176243466128012,-0.9781558269191245,-1.4196183773489977,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-1.0359145902330942,0,1,-0.5512730450474368,-0.8467780136827415,-0.253589006344315,0.4025599740310082,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,0,0,-1.255184715695835,1,1,1.22033223435014,-0.9302666685650646,1.2239330297227007,0.6769303768657063,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,0,0,0,-1.214998290224548,1,0,-0.23116999845621639,-0.9497978448071553,-0.3235103559073266,-0.7138077625280426,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,-1.2872037153222429,1,0,-1.5052215855132538,-1.0048801901224453,-1.4991685851684804,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-0.3483053812625799,1,1,0.6798392613741601,-0.09951537513598263,0.7140253227835767,-0.5761835606984258,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,1,-1.1407120203464836,1,1,0.4791391349246933,-0.8584410444109715,0.38350936074218134,-0.6338092233558071,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-0.2649426682815084,1,1,0.8205396627337557,0.012325341008632522,0.8070082269758869,-0.03430239209256088,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0,1.3760917031144704,1,1,1.3283287078282073,2.1327551988152176,1.4249320858054233,1.049459945119169,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False
0,0,1,0,-0.774874239065897,1,1,1.1923441337124467,-0.3855985570104347,1.3178836308156057,0.680076089392424,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,1,0,0,-1.2803544791101624,0,1,-0.9040457140795597,-0.9933740619908737,-0.8508738842684939,-0.12486808178003507,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,1,1,0,0.8593345358960218,1,1,1.3058600277851773,1.4775898719536569,1.3509102835771114,1.049459945119169,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,0,0,-1.2868653195534538,1,0,-0.6339068454002705,-0.9932204662483819,-0.6324480741468015,-1.1180647293042907,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,1,0,-1.1463919808050507,1,0,0.3513556564764977,-0.8601249294266593,0.4174854343631446,-1.0786857524726483,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,-1.2872037153222429,1,1,0.7768446079938804,-0.9747095139548938,0.7735604174213484,-0.03430239209256088,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-0.3637880314142348,1,0,0.7228600023971841,-0.12149208400563352,0.7170144214340385,-0.03430239209256088,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1,0,0,0,-1.0741714242070162,1,0,0.38848704846563537,-0.8249080858288569,0.19179924334185322,-1.0456620975053048,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,1,0,-1.1232797332726445,1,1,0.6449128670410753,-0.8353225338212752,0.5211474793632022,-0.1510939692626765,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.7673634075457052,1,1,1.085576897598337,-0.41962983874022175,1.1506619332596995,0.31229682230981337,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
1,0,0,0,-0.27839304517065444,1,1,0.47569028310030925,-0.10912662561169909,0.49797175471733773,-0.07142418189140853,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,1,-1.2872037153222429,1,1,0.8756579518733445,-0.9734031252937312,0.8719694614344874,-0.03430239209256088,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.1417145446497015,1,0,-1.5237391133468505,-0.9808322481101831,-1.580683038891494,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,1,1,-0.35070517514604077,1,1,1.2886044984093994,0.10386279964099226,1.4276022350410573,0.919001367246836,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,0,0,-1.1894407383044256,1,1,1.3167294375131853,-0.8545412157884735,1.3955141047305255,0.9972268511693719,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,0,0,-0.3322764194850824,1,1,1.0364401460353259,0.02385944101383305,1.0573203211817945,0.09182757406706434,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0,1,0,0,-1.2635244080733166,0,1,-1.3347032524942752,-0.9960566700541474,-1.3266272388449767,-1.1180647293042907,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.2486444462539503,0,1,-1.3392162866739077,-0.9896911339637904,-1.2361137307798131,-1.1180647293042907,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-0.020938189168908307,1,1,0.6947855959054691,0.14913904878324427,0.5796806385389892,-0.5761835606984258,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,1,0,0,-1.272891862736959,1,0,0.7352220093763158,-0.9641652548052131,0.6305423073866525,-0.03430239209256088,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,-1.2665864591075788,1,1,0.20671937580928465,-0.9677268079484411,0.18958985765924385,-1.1180647293042907,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,-1.2052494450988267,1,1,0.3540136078793341,-0.9050768403620397,0.5618627784996165,-1.1180647293042907,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.5079711325861063,1,1,0.687657306765357,-0.2994618574137271,0.519921775034609,-0.5761835606984258,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,-1.127476438251836,1,0,-0.5544048014614451,-0.9145005015902262,-0.5911646865837854,-0.5761835606984258,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,-1.2617751265899853,1,1,-0.6519254422533743,-0.9830583885691206,-0.7267024998092287,-1.1180647293042907,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,0,-1.181181262174052,0,0,-0.6558474173173883,-0.9363777088376619,-0.548860306098138,0.08855853276448634,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,1,1,0,0.7462072231025609,1,1,0.3286044057007096,0.6051294285969963,0.24134900387376146,-0.7829718846276152,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0,0.17755142614762062,1,1,0.9240445462699935,0.5188551775160111,0.9763009559930772,-0.03430239209256088,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.0894490093003564,1,1,0.48454267556790787,-0.8115862222061403,0.4686322921154846,-0.5761835606984258,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,1,0,-0.08110817147245819,1,1,0.9784365844890739,0.2513495306962734,0.9667035399011982,-0.03430239209256088,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.103646965166481,1,1,0.9285891803820729,-0.7747747976885578,1.1290596932736419,0.24797973087477465,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.1262303795297912,1,1,0.5135790441898103,-0.833060833669797,0.5932960492254739,-0.5761835606984258,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,-1.26349391618653,1,1,0.33766125475707826,-0.9632975335267301,0.2549287089945831,-1.1180647293042907,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.2872037153222429,1,1,0.47508602649464154,-0.9786989952719108,0.4730364966407206,-0.5909091901746156,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,-1.2066251029317825,1,1,0.6718556712645882,-0.898387218885342,0.7606021120843247,-0.5761835606984258,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,-0.6568192122188106,1,1,0.30204022165969635,-0.4800191193356443,0.2863363003338972,-0.5761835606984258,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,-1.2582019431967102,1,1,0.6775877094626014,-0.9497613532381728,0.6558922966030128,-0.5761835606984258,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,0,0,0.4783260518791109,1,0,0.7718912703640939,0.7142924738729715,0.7862070658476673,-0.03430239209256088,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True
1,0,0,0,-1.11794420197517,1,0,0.8118197778232483,-0.7962754612169847,0.9996646410572894,-0.03430239209256088,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,1,0,-1.0943405269340383,1,1,1.3129097197208648,-0.7488200944692749,1.44071441885515,0.8865246092107402,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.2183998277920713,1,1,-0.7180451274122962,-0.9647119473518315,-0.7733409003567424,-1.1180647293042907,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,1.130675019909333,1,0,0.9726736896051303,1.4603976401671621,0.9393187933010331,0.5075787765133041,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,1,0,0.12046936242495243,1,0,0.9723712331559753,0.4843534934682891,1.0286351799394957,0.5075787765133041,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,0.0047845226499451665,0,0,-1.1839077179006365,-0.6131033332652698,-1.2325893279070148,-0.5761835606984258,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False
0,0,1,1,-1.0434409580936754,1,1,0.1480395263763416,-0.8057616952227002,0.13035628229641832,-1.1180647293042907,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.9869458430480562,0,1,-1.1620808512053729,-0.9157476534661431,-1.282653052735272,-0.5761835606984258,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,-0.5540025825210058,1,1,1.172401189013663,-0.16033877745971936,1.2678834796152256,1.049459945119169,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,0,1,0,-0.69715497763611,1,1,0.66714641814142,-0.43422676597475024,0.6704505049805476,-0.5761835606984258,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,1,0,0,-1.2141937433948988,1,1,0.16796397903877233,-0.9304660986820759,0.08347958405391975,-1.1180647293042907,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,0.39276381097200225,1,1,-1.4989110031421726,-0.6327004899348525,-1.487491684461802,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,0,0,0,-1.117678374127923,1,1,0.6456711618694634,-0.8270406572505189,0.5775559265606657,-0.0713350581024002,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0,0,0,0,1.2924162256619955,1,0,1.4762714217245292,2.040284647627019,1.4331226339385588,1.591341113725034,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0,1.0077320333721342,0,1,-0.6874497092981231,0.112122042572715,-0.6790251644790491,-0.03430239209256088,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,-0.903079822871117,1,1,0.37271821955889906,-0.6442929221646593,0.5533517711973048,-0.8835227257202423,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,0,0,-1.011968319049208,1,0,0.6661546050829098,-0.7266620783714629,0.640783809887745,-0.5761835606984258,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,-1.2728222388375077,1,1,0.3361855687124522,-0.9685236164065452,0.3470487459515189,-1.1180647293042907,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.2872037153222429,1,1,0.4995106170981929,-0.9783760833354731,0.49736115277865867,-0.6164132917116922,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,0,0,-0.06012741202762001,1,1,1.3564267902512068,0.447104155243082,1.3846711750582008,1.049459945119169,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.101170170401542,1,1,0.1485021000082571,-0.8554655807409324,-0.01343915921445094,-1.1180647293042907,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.7944550251622429,1,0,1.3232662926184964,-0.40054374495588263,1.4063973100423806,1.049459945119169,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
0,0,0,0,-1.1338513992632488,1,0,1.040334657876067,-0.8077471896917239,1.0984709491269693,0.5075787765133041,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,-0.7788708184654114,1,1,0.3085208436637881,-0.5889639872228174,0.25873795300236824,-0.5761835606984258,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.2872037153222429,1,1,-0.6593219594292687,-0.9936967442778656,-0.6567300008054127,-1.1180647293042907,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,-1.0541388936917042,1,0,0.1712152004990316,-0.7975867325295976,0.15371178590652648,-1.1180647293042907,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0,-1.2732535449835398,1,1,0.9614198332932176,-0.9590970319407658,0.9217407712755838,-0.03430239209256088,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,0.1867632367324969,1,1,1.3880536367062706,0.7739360053850808,1.4757674493083273,1.0554052711179016,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
0,0,0,0,-1.1332357780540632,1,1,0.6134592783881648,-0.8339326399810749,0.6291287890178845,-0.5761835606984258,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,0,0,-1.2487894841875706,1,1,-0.28011699600574086,-0.9696477444551252,-0.4615963232485529,-0.32221280915758277,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0,0,0,-0.9726211205021467,1,1,0.6697649340008669,-0.6941431633596937,0.601508705634488,-0.5761835606984258,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0,-0.1805952199943197,1,1,1.0209474297289538,0.15666014669297035,0.9822472252988312,0.6621722384543294,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
1,1,0,0,0.2584654428600469,1,1,1.479323335261323,0.8960311924185886,1.544835912163656,1.2820259103740828,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.0061647936027482,1,0,0.6567202153339401,-0.7235640462660639,0.6743851065196375,-0.5761835606984258,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,1,0,0,-0.672488782636249,1,1,1.039758019979353,-0.32091176629983664,1.094975441375579,-0.03430239209256088,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-0.7615646454176777,1,0,0.3444701693571711,-0.5610683775282206,0.226122399505222,-1.1180647293042907,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0,0.5419953251700063,1,0,0.7238564798545072,0.7419011314585001,0.7334863196325592,-0.03430239209256088,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,1,1,0,0.9253918287660763,1,1,1.3105671236956058,1.5178269433015061,1.3025885865547133,1.049459945119169,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
0,1,1,0,-0.45634918627382903,0,0,-1.0417332887470812,-0.6562419800705745,-0.992940756474888,-0.6955195043653442,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,-0.7763705292496884,1,1,0.9858291068911632,-0.44326833534904786,1.023360464299013,-0.03430239209256088,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-0.9660340242367575,1,1,1.1615571865501135,-0.6307342037556626,1.0728115224243546,0.5075787765133041,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,-0.7349946262945161,1,1,0.47894864870184073,-0.5034034367770205,0.4875720464622956,-0.5761835606984258,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0,-1.2818523058622497,0,0,-1.3295481168161725,-1.0010797801166695,-1.3266444171162306,-1.1003746514059136,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,1.3798337575889308,1,0,0.7567258718557753,1.5708056883541093,0.780406709672654,0.03692707127408168,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
1,0,0,0,-1.1073741335155165,1,0,-1.5127138083311373,-0.9628362524089628,-1.4518676210034012,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0,0,0,-0.2753513239530376,1,1,0.6290346509456041,-0.0331955207628985,0.7058725830001908,-0.5761835606984258,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,-0.9276478380246512,1,1,-0.6554608440806459,-0.8400659499659021,-0.8242895680589445,-1.1180647293042907,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0,0.8631614199167192,1,1,0.7739679363049337,1.138999127193312,0.8717802350373098,0.13126915180631965,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
0,1,1,0,0.4205223869622997,1,1,1.2690552292905506,0.9292728601112972,1.2648500657393043,1.049459945119169,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-0.4741901246270209,1,1,0.9974219892881622,-0.13186655042731837,1.0318801622271103,0.014100287426998814,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,0,0,0,-1.0764684922137187,1,1,-0.6665693143723836,-0.8697884162235585,-0.4313885852576698,-1.1180647293042907,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0,-0.7093638840720533,1,1,0.6658314919424996,-0.46652826081848003,0.554995101346194,-0.5761835606984258,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,-1.0710914845321904,1,0,-0.442792855200442,-0.8761224737662124,-0.5589114031243922,-0.7608651703797735,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,-1.2187510828588806,1,0,0.1504160568938847,-0.927550086087973,0.2528658764202843,-1.1180647293042907,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.1512421994807152,1,1,0.15124924622754454,-0.8897147277218712,0.017372992421717096,-1.1180647293042907,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.9572291785248612,1,1,0.6731687101673721,-0.6777638332620758,0.6296005722050241,-0.5761835606984258,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,-0.7822642345284947,1,1,-0.28334944911276094,-0.6771913488041136,-0.34447215236562984,-0.8174540443405249,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,0,0,1.1006435897352744,1,1,1.2870446143624823,1.7239257200513824,1.3103695650471725,1.049459945119169,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
1,0,0,0,-1.2872037153222429,1,1,-0.21519434430397882,-0.9878250344689493,-0.21441955660438045,-0.5761835606984258,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,1,0,0,-1.2872037153222429,1,1,0.1386559248132127,-0.983146860842036,0.13798291598162918,-1.1180647293042907,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.8386071948617285,1,1,0.6418565349748054,-0.5811010239273402,0.5839251524572568,-0.03430239209256088,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,-1.239218156502147,1,1,0.8572421923335668,-0.9236560999040353,0.9007202302175484,-0.03430239209256088,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.015100191573675,1,1,0.7100965802506757,-0.7179218046458936,0.7566995031124993,-0.5761835606984258,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,-1.2872037153222429,1,1,0.16967831230888178,-0.9827367209391097,0.1688783737871859,-1.1180647293042907,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.1059059982311574,1,1,-0.5201195766806165,-0.8932655787181828,-0.5284249927074878,-0.7185225448740797,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0,-0.29658854741288976,1,0,1.0872377077148807,0.05078244348510251,1.013783541704532,0.9023019455190243,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
0,1,1,0,0.545834057949244,1,1,0.5206974600609028,0.5420191155880585,0.4052728950444146,-0.2905564430504969,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.2872037153222429,1,0,0.15920941892374357,-0.9828751277885932,0.15845231441646326,-1.1180647293042907,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,1.0407986494279373,0,1,-0.7609051678579706,0.026585036404075307,-0.8158074787376348,0.1114413957788888,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,0.13664920212978596,1,1,0.48203926634006306,0.2612496576825828,0.5137033038553395,-0.03430239209256088,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False
0,0,0,1,-0.8354570821080964,1,0,0.33047083712316816,-0.6450930012794189,0.1767799333003725,-1.0592597933532664,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0,0,0,-1.123758560571635,1,1,0.3571917157645342,-0.8562606634858393,0.21146449608153275,-1.1180647293042907,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,-1.2872037153222429,1,1,0.2987023721021138,-0.9810309232997075,0.2973745250199026,-1.1180647293042907,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,-1.0600461997697752,1,1,-1.4328616039978972,-0.938552722294923,-1.4107867632814286,-1.1180647293042907,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,0,1,0,-1.0337264361393212,1,1,0.33417680652153986,-0.7880005592693161,0.19827160578791395,-0.5761835606984258,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,-1.1954531405694055,1,0,0.3364567020533746,-0.8968394590134673,0.5448471748497746,-1.1180647293042907,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,1,-0.7352043862004226,1,1,0.7574668118320218,-0.4679045124381561,0.6756778291468173,0.25308874282318916,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0,0,0,-1.059778258753576,1,0,0.3001365478566291,-0.7942836139154823,0.3622331488621312,-1.1180647293042907,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0,0.48605570315460056,1,1,1.026160684369602,0.8679075536058243,1.0350157685350232,-0.03430239209256088,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
